,posteam,Player,play_class,Play Count
4588,NO,T.Bridgewater,run middle,8
4589,NO,T.Bridgewater,run right end,6
4590,NO,T.Ginn,pass deep left,17
4591,NO,T.Ginn,pass deep middle,11
4592,NO,T.Ginn,pass deep right,14
4593,NO,T.Ginn,pass short left,23
4594,NO,T.Ginn,pass short middle,3
4595,NO,T.Ginn,pass short right,33
4596,NO,T.Ginn,run left end,4
4597,NO,T.Ginn,run right end,2
4598,NO,T.Hill,pass deep left,5
4599,NO,T.Hill,pass deep middle,1
4600,NO,T.Hill,pass deep right,3
4601,NO,T.Hill,pass short left,11
4602,NO,T.Hill,pass short middle,10
4603,NO,T.Hill,pass short right,17
4604,NO,T.Hill,run left end,36
4605,NO,T.Hill,run left guard,15
4606,NO,T.Hill,run left tackle,14
4607,NO,T.Hill,run middle,13
4608,NO,T.Hill,run right end,42
4609,NO,T.Hill,run right guard,9
4610,NO,T.Jones,run left guard,1
4611,NO,T.Jones,run middle,1
4612,NO,T.Lewis,pass deep left,3
4613,NO,T.Lewis,pass short left,1
4614,NO,T.Lewis,pass short middle,1
4615,NO,T.Lewis,pass short right,2
4616,NO,T.Lewis,run left end,2
4617,NO,T.Lewis,run right end,2
4618,NO,T.Montgomery,pass short left,3
4619,NO,T.Montgomery,pass short middle,2
4620,NO,T.Montgomery,pass short right,2
4621,NO,T.Montgomery,run left end,2
4622,NO,T.Montgomery,run left guard,4
4623,NO,T.Montgomery,run left tackle,3
4624,NO,T.Montgomery,run middle,3
4625,NO,T.Montgomery,run right end,3
4626,NO,T.Montgomery,run right guard,2
4627,NO,T.Smith,pass deep left,7
4628,NO,T.Smith,pass deep middle,7
4629,NO,T.Smith,pass deep right,14
4630,NO,T.Smith,pass short left,32
4631,NO,T.Smith,pass short middle,23
4632,NO,T.Smith,pass short right,44
4633,NO,T.Smith,run left end,2
4634,NO,Z.Line,pass deep left,1
4635,NO,Z.Line,pass short left,6
4636,NO,Z.Line,pass short middle,2
4637,NO,Z.Line,pass short right,11
4638,NO,Z.Line,run left guard,4
4639,NO,Z.Line,run left tackle,1
